ndc_product_code,label_id,id
55154-5102,d32d074a-f1b6-4a9a-8e10-e19f0e67c61b,39047
72572-481,4408987e-690a-41ac-9677-e24604fa9793,36034
0135-0574,2d74e5bc-1f10-4fb6-9258-cd906e360013,110530
68788-8260,239f7ac8-2a54-4e4c-95af-f74ca29dfb13,69419
51167-785,0ab0c9f8-3eee-4e0f-9f3f-c1e16aaffe25,72425
0363-0122,9575213f-64ca-47ac-b2bd-01f973af910b,80983
41250-743,f759b0bd-e51f-4bd9-8793-3643fcbf5aeb,97585
43598-074,12e45b43-eca2-73f4-1d68-07d4238f8c70,137766
69164-1001,d8b7528c-932d-4580-8d65-68d398e37aa3,89853
77034-002,ec5c3826-154b-4c90-9db7-92228e83c3a9,111684
67046-171,5a084ea4-cafc-ffed-e053-2991aa0aa0d9,10498
74925-275,abfd7c66-c628-cf58-e053-2a95a90a9276,111446
82376-6006,2b6abc4d-3596-4411-a9f8-77c338c99a5d,148524
0121-1298,cdae2baf-9a9f-4672-9694-bb2ec909003b,53873
67877-655,830df993-db01-40df-beef-90af6b86f561,25389
59078-108,2964e6c5-6ce1-3052-e054-00144ff8d46c,83947
77978-005,ac822c55-b3eb-2601-e053-2a95a90aef17,111833
21695-535,347c802f-4ea9-41d4-80d6-e4a183f22179,2159
72785-0007,9a6dde83-1c6f-48ca-9451-90b5f2c8689d,24690
41163-575,ed13ad68-189c-4eb2-b1f7-e371b8db865b,127184
62932-221,b78b3e97-e3b6-59e4-e053-2995a90a580c,119865
58411-182,925f5739-f80c-4128-a686-42bb3ef212be,91835
50090-4475,c3f91ca2-6e60-4ac9-8fc3-706882b591b0,34867
81497-700,ba5e04e0-75a6-078a-e053-2a95a90ae730,122015
64778-1373,8f73af62-6124-4bf6-915d-4b913add7ad1,2294
21695-732,d709812f-e958-4065-a447-c2c00ddd7677,2396
79505-007,aa947a5a-ffb6-418e-e053-2a95a90ae51b,118783
68084-917,03985e4c-20c0-495e-876a-c95300507c11,29647
72288-295,a19798b3-1b2e-4e4f-b595-2a156bd52ee5,146763
49967-893,a31dacaa-738d-4da8-95b2-4d737c526683,99018
0363-1012,a1258f0a-24d2-40b0-8f44-06f2cafd7d26,135178
70281-633,8f7ad950-075d-6b22-e053-2a95a90a5fde,94719
61958-0501,a60adac4-57c2-4089-aefc-1a77a48676fc,53544
68078-015,78c86018-20d6-47be-a8bd-951bd13266c5,91072
0409-1256,b31d1308-28c3-43f4-e0a6-2f3ed76b8975,49737
49404-154,f06d8f90-f3df-6d76-e053-2a95a90af1f8,148619
70000-0249,08a0b7c4-40b2-4571-b699-de68bca81d17,100599
76282-706,a88edb00-2189-4c8d-9dd7-9fe1571775cc,51343
53675-158,153c3440-ef79-4188-ab39-5ed51f5cd8cf,97401
69279-241,5245b855-2a5c-4cbc-8523-c3dc317b53f1,86441
73902-0018,a63eb2e5-293c-511e-e053-2a95a90a6d72,105902
73549-010,abfd98cf-8c31-2bed-e053-2a95a90aa124,111448
67938-2018,71ea50a9-8c43-4ac7-8f3e-3b5e8733cc3b,79703
80425-0219,f175496a-4ad3-ce0d-e053-2a95a90a6613,67689
75341-001,a356db3c-0758-7ea3-e053-2995a90a46e9,102671
51407-721,f047077c-2ac7-30d0-e053-2995a90ae429,72376
72285-002,efff7db9-f4a9-4ace-a5a2-0c9dc8929906,103445
63187-518,969acb29-3b5c-47ed-8f7d-a960a24e72e3,31226
0228-1422,87beaf22-593d-4170-bb58-332c615ef90d,48715
68180-545,09140e74-c5ea-4c45-a5b1-e6f7f9ee1a23,30204
63629-7821,7fffdbd4-a816-4fbe-a885-1985a351db13,57616
80499-100,bda861a1-2e25-528c-e053-2a95a90a985e,139983
50436-0216,d1324ef1-073f-41bb-a4fd-403f3619958b,39045
10477-7603,68628b3a-2525-46a5-8d0e-253f45ace22e,133950
57664-509,52bf0f9e-e6c3-4dd8-921d-2e74605e07d1,10669
0071-5212,80e9d61d-9674-4ac4-b84c-79a875d408dd,52362
10542-012,06508e37-5ae6-4a17-bf60-b3828c6082a7,17569
64048-3333,d496ad27-2d2e-4deb-b005-f023668ad486,89740
70518-1132,1dbac120-d4e6-45a9-b950-3d82aa7a1271,65626
50804-156,cfe9be26-e4a4-413c-a602-2f5948e3bb7a,130794
72496-1124,b8b9e71c-1cd1-c417-e053-2995a90a6dde,124126
0487-9601,f12043df-f9a3-4edb-88f8-dd176c1a141c,31116
0311-0710,4418b335-80e8-1395-e054-00144ff88e88,96339
49938-107,6f2753dc-5f0c-4f49-9335-e519afb69ba6,11062
70934-913,ce3cb14f-cb12-f6e1-e053-2a95a90a9aa6,55069
0527-1222,88b7952b-b58a-495e-aa19-d3392d2e2759,20695
75115-004,7d43593a-f124-4d5a-b6d5-9055aee83c8c,136463
72189-112,a7e7c1ab-3e75-1ff8-e053-2995a90a7539,24423
65841-722,adb67d38-99f4-44ea-b2c2-b472be7bafc7,25256
67510-0054,b6f8c7a3-9624-469a-b184-3f52c8908c31,117144
60505-6231,0422fe47-c372-494f-bac2-612f550b44a4,63042
79374-140,48018a4b-5ee4-4d3b-a992-9d1eff1f66c3,109423
71205-935,f16ecb50-e54e-43e1-8789-eaf5bc94f332,34907
63629-8164,e86e873e-b486-4501-96eb-9c7e7f177590,16255
72789-056,cc15ef60-6956-4d34-b86d-72cdd0c0c0bb,52054
52685-369,00b5c295-47e0-494a-a1ae-f3b438a50121,77051
44567-710,f4797359-d4a0-4967-86d3-d348518b3fe4,5355
12854-432,e67ca186-4c2d-2141-e053-2a95a90a7006,65459
50090-2604,0e4f2c23-d816-4800-beaa-45b75b3eb49a,11495
71335-1599,a17e3d06-c407-4f96-ab63-57ee7c00fc0f,23131
75932-1001,687cd62a-8fca-44b7-8552-19b42f2ab2e3,75098
16714-765,61047c97-e01b-9708-1b3d-849179695f43,59898
68400-703,e1a78fe9-a367-4073-8280-38dacaa9d9e3,59211
51655-475,f3095db3-fd02-873c-e053-2a95a90a5b1f,69615
10157-9825,4ac5fb30-359a-4059-871d-3142860460b6,73875
0187-0772,f3e7ecef-f360-4987-a4f5-933214130ab2,24259
27808-084,d8598654-94ad-4cfb-81d2-9b68e013a428,49668
30142-450,2f1df816-311b-444a-8040-21227016614b,113343
0615-8216,e59f2865-37bd-4247-a163-86856a77bd96,54593
70518-2611,f2eb32c3-3da0-4938-9ed9-ea8420450fde,45036
75191-920,cddf93cf-390c-49f5-893d-12f9bc4f365f,102718
73070-200,fc94baa4-3606-48bc-a781-9617ab6960ef,32991
64380-868,43b67ae3-ac6f-48f5-8788-9ead08376864,31551
70994-335,ae55151f-64e6-ef1e-e053-2995a90ac712,117713
47682-300,47355df2-de67-4cf9-b367-645228e494ce,133372
54868-6010,ee9e95a6-a9d7-43c1-ac3c-c9dc4b390760,807
0615-8267,e243e803-e95f-47a6-a6da-5fed657f4462,14468
50090-4102,e9e6990a-66d3-4e13-b823-ff04d2d65886,37480
70518-0342,242589f0-0c79-4ea1-b900-10bccfec2b82,35379
70518-2659,ddb51556-0292-4aa9-b781-a402c912591f,46146
60760-336,60689b96-cb58-925a-e053-2a91aa0a32a3,17174
78110-000,3fd5a6cb-997a-4e13-bdf7-ff7194f4b59d,116968
0009-0728,05a75685-0af5-407c-ac57-e380c882b49d,49120
16714-985,cc60731e-6cef-44b1-903c-13c6f4a76e70,63702
62559-157,1afff730-b2d3-4e01-8403-97f2ecef3a74,126876
68016-242,ce5bf0fe-7e75-4528-8d0d-2d11b813252d,90981
49999-081,ad7e6eaa-42b8-45fd-aca4-e4b64a9ef20f,15761
0904-6869,8eb85c26-a6cb-4a10-a990-ccc0b20aff08,31803
69251-201,8365e37a-0b35-497c-aab4-f25053378154,46697
58657-701,87f8773b-bf89-4f7e-bff4-8cad117d5776,18744
61919-344,ef9444e9-fc20-4139-ae74-ae9268e44a21,8304
80267-000,49f14d6f-a23d-4408-841c-e6df8301daeb,130529
55319-897,17bd342d-8eb3-4663-88f5-2e7c90254dc7,95604
69230-305,94ed45eb-954e-4241-8903-479269144d3f,135650
70905-0008,dc3271a6-31fb-4b6b-b956-16bc09281fdc,85113
63629-2398,4b81747c-1482-48cf-b8be-9aac6c44215e,34729
71610-168,82203824-c0aa-41dd-8dd1-13cd5063917f,12718
63629-7397,255e52a7-68c2-4f2a-8dc4-46f95d68c568,57265
41520-939,5b88717a-e90c-4e74-ae2a-29270e14a3cc,105434
69842-174,3f05a2f5-b4e9-4f8c-8c3e-1338b4b741ae,140474
67046-655,2e5c6b7f-1d57-4114-9067-79dca009c4cc,1395
75682-332,adca1402-37a0-0a3c-e053-2995a90a9ebd,115193
72562-211,cb825d2c-6333-3c1f-e053-2995a90a78f3,131793
42217-206,27b01a94-e56f-4949-afe8-5ddcda282093,82566
65162-157,28262843-b0a8-4ca7-8b92-41b7f0e896b4,52250
50563-137,f5a04652-2e3c-422e-b2cb-a4600ef20afe,79542
69772-980,1663d00b-77e1-56fc-e054-00144ff8d46c,82818
33261-728,beab3768-51ba-4717-8e02-9ea64b5f324c,6366
61755-027,f5bf7a31-7e17-4a94-805c-d231ea458fb0,60542
41250-887,a9691590-629d-7e56-e053-2a95a90ad5a1,109729
31722-273,a1064f8a-90f5-4c66-9f3c-cd5f17260eb9,3080
53185-362,91e1fef2-0e9b-4553-92f2-ddf219990695,125438
59556-850,921b7b7f-3613-41a0-b626-5d7c0f17f7be,87370
58228-2261,0072f8de-fc06-d529-e063-6294a90a08db,151737
12022-018,d8f9afe8-bc44-41be-806b-b77d2def0fb0,96688
42507-554,8cca3d39-1df2-4e83-af2b-1f6599dfb27b,83624
50090-6331,03321951-e338-4955-8622-0f5ea29c6cd9,67769
50090-0259,40d864dd-ef49-4b05-883b-265a492b4d9c,33551
0006-3917,0caee228-12c7-437c-9ea6-06b4e51722e1,48876
77441-1011,adad2143-cb01-b00e-e053-2a95a90a776b,140979
51325-200,4e666f5c-5c3e-41b4-ba33-632c78217b4e,74444
24658-802,28109dee-3e5e-492b-b7d9-9ba46c0b5324,68828
58443-0333,a60287fe-4e4b-8ae6-e053-2a95a90a49e7,108145
0009-0302,d157983f-4794-400d-a3cf-c515d0c24b62,49392
58503-028,136df92e-d5b5-432b-8865-b30c037aa295,95164
16714-915,98872c0b-17d3-f5fe-b9a1-e8e7c8cb196a,54735
51389-115,4f514499-3a45-48d0-8b80-f2f0f64fe5b4,77445
0228-2856,f0a41ead-e56a-4338-91f0-b084b938ee80,47618
82501-0067,ad9763d7-2f23-43a5-9bdb-2068a9254bbb,150534
53002-1338,81643e67-d6bd-4caf-a2d5-4993eeecd9c8,29211
0363-7211,54f9feac-f302-4000-8a43-27cc4fdebb4f,93841
71335-0090,38694974-3dc6-42b5-bdf9-b5354e35330b,51774
70710-1153,dbe85bdc-17a1-4201-bf48-a52e35d69b68,61257
68071-2074,c6027cde-b9fe-e593-e053-2995a90ac2c1,41307
41190-326,7b6b2177-010a-4b4e-848e-f47bb5f88b32,143502
68788-9551,f89bd1dc-88cd-4aef-a7ae-6310f38a3423,45001
77994-100,aa6ddf32-5568-6609-e053-2a95a90a2002,110092
13985-918,133b5e91-7f2f-4af8-8536-c5ecaaf56017,118735
49483-011,fe12519c-3e5f-4592-bd34-2d6b81b981f4,136526
70771-1057,0c729939-d2d2-4e61-acbc-4f1646dc38c1,54250
76420-589,9c44af6d-8a9a-cb4c-e053-2a95a90afdac,73076
55319-968,2c431220-c61b-4ad5-9ad2-58ccaee2d1c3,151763
43598-296,ceed457b-8f43-4021-fd70-071c96e09470,23292
63629-9155,c01d4d6b-e030-4b8f-aaa9-4df0f3f8fbda,63927
68083-377,d670bd26-8a44-44be-90e1-107d4c380233,17290
54868-6375,44849ca6-9828-4168-8e3a-7ffc2045fbc6,5271
81177-111,b9961364-2e0f-1b83-e053-2995a90ace3c,121862
49348-529,5c1591f8-9291-4062-8ba9-fc9507963d93,94958
21695-114,49860a2f-92f2-4da8-b78f-0efc005d725a,1770
0280-0001,9b8da147-8d0c-e6b0-e053-2a95a90a35e6,125155
76383-034,a6d85f16-3472-350d-e053-2995a90a4e5b,106448
70415-511,de9ae2e0-9b6c-4173-b63c-38ed05086489,139827
54868-5843,9d008401-4746-4dc5-94ab-4462f959fb73,5603
63090-340,1e6bea44-57d6-4bac-9328-46e1ee59f83b,60802
47593-341,0e7ccbbe-0cda-4d8d-8ded-4b259ead1daa,86938
30142-125,72243b08-47cf-4db3-b834-b762b7f0ccf9,129587
78036-001,a6b281df-665d-cc94-e053-2995a90a0da6,106313
74133-101,227fb016-d240-4bb2-aa4e-abb6be8e37c3,101298
69259-1603,0f3a9b6a-b1b2-4d69-88de-6f22c17a4844,98932
55566-1020,0b675429-878d-496e-85af-9e46201a10ea,36249
70000-0465,22efdf17-92c7-4670-8470-4f99d24ce7de,140467
70518-2988,c14b9365-737d-4f31-9d00-3076aab03f22,138840
70242-125,7d83ee8a-7616-487c-8022-411a090e1894,84501
64709-101,b126d10a-256f-4ed2-af83-792bbcaa57a3,100738
16714-570,ce15ad07-3286-478f-9f30-1db6a45ed402,66614
0264-7578,d12cc802-b538-4065-a264-f474ff3b3043,17192
64942-1445,8d4f4ceb-dc5d-4efc-9a73-8dbce43f925d,85147
50436-4622,7ea9b761-4b07-40a1-9b55-d25343e8b024,15560
50410-120,bd378a67-e7af-43f7-9796-416ee0b05fa0,91297
69256-166,b04c2ae1-1a03-42d2-86c7-592dcd13018c,88200
77583-101,a6edcc9b-6696-c906-e053-2995a90ab978,106529
60637-002,987412bb-162d-43ad-8e20-187670192977,79839
10590-0001,92c95e04-39af-4339-81ba-b704612afc10,54732
74934-056,af4aff31-516f-e316-e053-2a95a90a57eb,114134
74416-002,38a53691-e289-466f-98a6-935b96532ad7,102914
50090-5847,b81a8e64-ae41-409b-94a6-b36cb50bc25d,58865
55513-399,9c44bd5b-4464-40a4-8933-8680950f00f2,72705
22100-014,29ef25d3-f309-4c77-9ded-6dc9f64eced9,75425
68094-005,f849c7cc-fa85-47eb-be30-1be137913bf9,51736
49527-049,4c40047b-01d6-4221-a044-9f884519bdd5,129349
59088-315,a12715c0-77f2-7716-e053-2995a90a06d3,101102
50154-0040,7f399c03-d00f-4327-a485-e5114af5b8f0,73352
50090-4769,768038be-fe0d-43a9-93bc-15e3ec7b805d,39622
47682-850,692e09bc-2842-adb9-e053-2991aa0aec49,131299
46122-110,7189a96a-2384-40c5-aae5-6b5205ac2f3b,89328
30142-402,1b78bdeb-efb2-4f5a-af3f-d67d82090847,95971
43596-0079,226d4487-aa0d-46de-90d6-855783d5af43,90465
53808-0882,0a07b11f-dfad-4976-b979-287d7a681e69,6662
70934-985,e2c1b4d3-7fd8-d494-e053-2a95a90ac0c3,64905
65162-891,ff41e901-5a6f-4ad5-be8a-a68eae787e5e,27311
0615-8029,5f7711ec-80c9-4c84-a139-ae2f7862d646,53636
69539-015,993bedd3-2f7c-40ff-87dc-8a55c6c7a3c7,25450
73240-004,b9cfcc8d-c3f4-d253-e053-2a95a90a31b3,145825
73517-949,e4f7192e-40a1-8aa6-e053-2995a90ad1ca,146674
69097-679,7d93359c-1849-430d-a922-21d42932d0f3,51010
73418-039,7acf180f-7dce-449c-b279-132cb0752077,124721
41250-221,4a010f4a-5c41-418e-b6d1-93a6ce0644fc,97517
52862-621,51c1c699-0f05-4da7-b3bc-9e2b8aeef774,149146
71530-024,5624f334-98c6-401b-abf6-6d3892ea1eff,92015
62839-3950,f74e83fe-41a0-4998-ae53-30ed5af47592,144283
70518-1386,fc303276-7050-4c96-883e-da1f59b14500,38868
75186-008,b1897cfc-24af-1c44-e053-2a95a90a427d,115991
78518-006,e922d89c-4232-77d8-e053-2995a90a85e5,147361
50090-6145,833f3b8a-ec0d-4576-868a-d1412c9b300d,66328
63868-864,ee89b666-7c5d-4f52-9df4-d14b04fb46ae,99068
0085-1194,04d2b6f4-bd9b-4871-9527-92c81aa2d4d0,28661
63187-268,c8020ad4-ac74-4ceb-863e-94da605cf23f,48591
55910-806,dfc4b065-1980-48ec-9c3e-aaa4a42214d3,130916
65321-011,b7f65253-7a7f-4c5d-b1ce-a2d7ce77b340,96459
0378-8156,f201c037-5cc8-45e7-a310-b1f63e1d1d74,45685
72934-2046,874cd0d1-8711-225c-e053-2995a90af24b,15159
41250-477,9551e84b-19bc-43e7-9c6e-0f24fdeb5abe,131168
63044-632,fa1db7ce-a733-4036-aa4b-c4aec29829c1,54788
60505-6209,9e03f0e6-dc84-4709-b67f-9ce0d4da15d0,19972
64679-921,1c747919-7968-40aa-80b2-e2f7d499a801,18606
0536-1096,82a31fcf-b36d-4111-b2bf-6a51a8b6c5da,143992
71610-183,b7e3a98c-9ec5-4c21-9218-0d53a555a75c,12949
74858-201,a36eb4cc-32dd-44cf-e053-2995a90a320a,108511
68169-0094,de199d85-c722-4fa2-bd24-5062788ca62b,86798
0430-0478,24ed00e0-25e2-49a8-97fc-66c1b417dc0b,48376
68071-2977,f98e8ce9-4dbf-2740-e053-6394a90a5ddb,69770
63629-4841,a45d8b77-f13d-41c5-8d50-15152fc6f85c,56116
68001-332,34ebeea1-6812-4697-84c4-b2ae4f39e55f,41256
79203-002,aeaf32fb-cfcc-5a37-e053-2995a90afb15,143795
53808-0214,e2eaf21d-0589-484e-9dba-82b3cd2299ac,401
76091-001,57e2817e-ac86-4fea-a004-57af5fc1dfcb,2554
63931-4452,b9463fbf-5d74-7266-e053-2a95a90ae4fb,121255
33342-051,a04b5622-2c49-4d61-92b1-5dc523af7a24,26112
63629-2517,da94d161-0bf0-48fe-90f4-8e38ae18e1ca,36920
40760-011,a728b328-f38d-eb0b-e053-2995a90a1c53,106807
55910-704,79c83928-28e0-4c0b-b58b-655c8b638772,88265
71335-0325,484c132f-3d3d-4218-b22f-82e9b56cc2f4,59126
69842-452,c705ec68-dfc5-364a-e053-2995a90ad984,128944
16571-777,b4bcb395-0164-4720-9823-967769b4ce67,40932
54868-3714,15732de7-64b9-4c42-897d-89ae1b330192,4899
73423-009,c931b59a-03af-4400-a6d0-2e6b3870ced5,120329
51662-1264,74e5060c-8426-1b77-e053-2a91aa0a1f13,23523
63629-7784,962bd404-62b5-4a7f-8ad4-45284228ac0f,30609
62932-230,b7a000e4-2008-949b-e053-2995a90aed92,119933
63736-040,bf108934-5e1a-4059-9dcf-008f52a83fab,99372
63981-664,5ea7c166-5d2e-4b53-948e-2538f06b14ed,126128
51316-701,f2002568-df5f-41c8-b12d-c079060187f2,150366
63629-2339,4fbb3f39-c856-4da6-90b1-a6749de892c5,38403
80425-0176,d27e4473-6f62-ddfe-e053-2a95a90a9a2c,52411
0440-7027,1e522939-4af2-4a28-b92d-a2435cbbc521,6419
46708-620,6d04b514-c85c-4db1-919e-21dd98172791,67958
68788-8198,78641acd-eedf-4b68-bb18-da0874415f59,64116
65162-416,17b63f10-c9df-44be-80fa-6f1c305583b8,45437
50184-6200,8770fb8a-4eaf-4a87-97d4-7b05f07dd103,74020
63739-014,2ec2afa8-f91a-46cd-ac4e-b8ffa59015ec,35945
83124-001,ee42c3f7-0b94-1380-e053-2a95a90a1d4b,148352
13630-0124,67500b02-6c91-3d10-e053-2991aa0ac295,99673
43596-0165,a18c419c-67c6-f3c3-e053-2a95a90ac23f,122994
68071-4655,7c732db1-8321-82a4-e053-2991aa0aa8a0,33443
59062-3001,6ea89fd6-ddd2-4c5f-ad7a-0da12069e9ba,146048
14783-871,381aa212-713a-4df1-9a0c-1c2d3af86e8d,82926
17856-0574,56fed03f-38c3-4273-8fd7-522bc508bf36,44582
0363-0455,de471db4-b332-0490-198d-d35480272874,99268
36000-001,ecf64245-20b1-4bff-9fcc-b8a16905e27b,53896
72866-029,c01d0abb-f434-4261-e053-2a95a90abd29,125881
73758-010,31861eb2-b5a8-40d7-a3ab-e91208affaff,101301
41520-107,b45218c2-9a56-4541-9bb2-a554dc5a3ace,80599
21839-540,9aa4eb29-3490-7b7c-e053-2a95a90a20fc,98884
0004-0186,841bf769-0148-42a8-a4d0-ff062b4734e8,50574
47781-623,6cedeb24-e7ba-2571-7737-d90da4e666ab,38210
61307-017,a185b3d8-6248-3cf9-e053-2a95a90a18dc,143207
54868-5905,405372a1-83bc-4843-b1b2-bd8ff2f83f87,3640
54868-5732,e525f000-a7cd-4665-910e-cc058360f1c6,4722
67877-266,9f84ea84-2d8b-4d91-a33f-7dfb5df937dc,31228
10544-915,dd933616-6988-4535-96b1-3c26d4432536,9013
42241-002,50df5a35-754d-423f-885c-ade865259616,59617
65483-991,342832b5-1a32-4bea-bc49-ab0fd152154e,80
70000-0180,ddaab988-8c76-4750-a3ae-7b10ba19dcbd,127998
70281-311,f9ce56f9-61a8-4ed5-98fb-31ad2ce76d05,89125
68016-128,3aace6d8-d24c-00e1-e054-00144ff8d46c,89497
69335-003,a216d17a-eae8-2199-e053-2995a90a38cc,101671
14783-819,dc73aa0d-a0a9-4946-9f3b-da0198748a7b,88059
51769-003,89201032-f5be-411b-ba5e-24cafe78593e,78799
0904-6437,0525087e-271c-47a1-8d4a-06b5ecac34b3,18546
43602-423,03e3d1fe-108f-46ee-8b6a-b5cebaaa3c42,67808
62559-970,b9527635-8f7a-4a77-b39c-cdf678cff827,54215
42213-162,b82c4e24-040e-461f-bb5a-9827d0461842,94130
56152-5013,e90fb73e-f0d5-3ee3-e053-2a95a90a3268,147659
70518-2997,39bce7ff-edac-488b-8629-2381c0d0a95e,121804
55346-0402,51f1d84c-809a-4c96-a117-7a8d8aa1e6b4,93179
0143-9898,037608ba-5c96-42a3-92a6-fb956bf2516d,30974
70752-132,59de488c-c3f8-415d-9e9f-9102c090aac8,23649
59490-4190,eec9848f-56b0-428c-becd-4f9c7100faed,31111
72789-152,792db8dc-177b-4864-8600-12823819082d,51974
62756-445,79ad107b-bb20-4ed3-89f0-d7c862f3957c,12826
68788-7215,8e8ae08e-87dc-4209-9363-cb0c7b0c8da3,27226
68071-4505,71c21226-cd96-33ed-e053-2995a90a5269,35634
74334-0000,a22bee59-b8aa-48db-e053-2a95a90a25aa,110762
68062-2265,ff2974d3-39e0-0fcc-e053-6294a90a0f3e,151294
54868-5126,25994fad-388d-4f9c-950e-14b7f8073b8c,235
0093-3425,1bf22e97-9425-484d-bac6-519c6bae6a37,56549
54868-4534,951c6e16-7251-42ed-ac19-d8367a6aee4f,5897
47335-767,0dc3a9b2-2edf-4fa2-a949-459b4218e763,35365
55910-446,4c97dada-966f-4de8-b5d9-e939cb456aea,136699
0023-9537,d5d3df4a-a311-4f2d-9a24-edfec1a6c9f9,122545
43063-997,1b847969-2124-4350-94b0-ef5ba707673b,50522
63539-334,1882f799-61b0-4813-965a-4910c4ae419c,71377
49673-424,a24348da-94f8-4c1c-aa8a-a161c01b5cef,4751
63629-2025,572c42de-3e85-42b1-a8af-8cebdb9153f9,32591
43596-0093,cb22e4f6-512e-465e-8de6-bb93af4b8d00,90844
61703-304,21e8e8e6-3f85-4fdd-8452-c9d14d2ef69a,35704
70515-262,9ec84cac-6ecc-43dc-8006-6ccc029e2707,52141
29033-057,9fbaaa43-6d35-4a1a-b111-e9474f0b698d,72405
55289-720,bd911de5-ea56-41ba-a328-20c8bfe7fe3b,52599
67046-962,366500a0-6e91-4aaf-802a-8966b1c5a3e5,2553
0093-0090,32bbe864-7374-44da-8c6e-e733f0648243,35762
0338-0663,c553fed1-3de5-4826-8eff-633b5923bf0b,53227
0185-5254,fc4a052c-29ff-428b-bdf1-bb079f10c0bc,13225
51662-1449,9bd7a71e-0e78-dae7-e053-2995a90ad110,21723
10967-666,b20ae6e9-de6e-0059-e053-2a95a90a5760,143844
68071-4324,66ffe2c2-ed52-331c-e053-2991aa0af56d,33294
0573-2871,507c08ab-a98b-33fe-e2ac-eb9b9a810d5a,123591
51523-168,1c0605bf-3c6b-336a-e054-00144ff8d46c,83635
71003-001,fe25bc32-e37a-45ab-887c-f0332b6cf990,85429
62802-010,4df56c7b-6ce6-4e53-9be5-df9f78e54d4e,77335
69423-568,c7bc3942-6943-2ea5-e053-2a95a90a42a9,129953
70771-1523,daaa1329-3a3f-439c-b13d-b301daa234d4,22753
72330-800,d2fadd51-6bd8-ae70-e053-2995a90a6213,138226
50090-2372,5a89eadd-3ed4-4914-bad9-030dc70d1f01,12046
53119-575,7c149887-b375-46d4-ac78-4f838464111e,77888
15370-104,b8e08798-d8bb-4616-996b-a2c07a5d730a,11615
63539-051,13839d4f-6acf-4ffb-a128-79df59319273,73101
68210-5018,10143ff8-61f1-4275-89e5-8bd46c662f5a,151604
72490-030,bf786f56-cbfb-6301-e053-2995a90a97f4,124830
69998-020,bc54d281-acd1-4b58-b9fd-d91d9cf0de05,84284
72922-056,aec8b392-197e-06d9-e053-2995a90a110c,124895
70258-320,750f9a39-acdc-4abc-800e-467884a4dcea,83618
17478-419,5046a4d7-7742-4f19-930a-2582cb41474e,59141
55301-608,b5de9b0c-86c2-431c-81d8-be1d130bbb3f,125939
68807-303,9107fabb-4b54-4207-acd5-63b8be57238a,85854
70518-2740,43fba3c6-412e-41bb-a627-0a48e5261a9e,132909
50090-3489,151fd692-a33d-4514-92a6-eb780a1adc97,34671
71321-701,f66a4235-d1a5-d2fa-e053-2a95a90a67f9,149818
52685-376,ee8046fb-f88d-4ce7-ad73-2c3b6693ccf9,77041
0113-1461,620dfaaa-4552-4e14-924b-18540c3e6856,135334
0185-0640,5e3a6976-e6d6-4a3d-87bb-2c716de23506,14600
68151-4374,7633c9b3-dfb5-446f-a260-e44b6e48afa2,7211
24338-080,1a7e4806-3138-4b7a-b798-a99e163ee846,17465
0409-1316,c8c4edd2-ee9e-4558-6b8c-b83adc242a0a,39432
49952-001,379fbe7f-c9b3-4ccf-88a6-e8361a08721f,81862
71613-001,e0ad155f-8afb-42ba-a2c3-c10f27561201,87249
73249-103,8ffb03b6-ccf6-e3c4-e053-2a95a90a6ba7,94755
10096-0255,623733ce-e1af-4a3a-9283-295e3c95f364,75368
81853-007,be2cab92-10e2-44d3-abe7-f26b32204c98,126400
76383-071,a86e2b72-4be0-4f91-e053-2995a90a97a7,128793
0641-0410,7014808d-cec9-4b2c-8eb5-940493e356ab,22868
52644-003,4cf196f6-a726-4879-a4d8-7e0c08c0a7a9,78530
71335-1964,9a8cb289-0332-4835-960f-32d273092d15,61397
0168-0273,58f12018-ef71-4a2b-a6f5-6ec3ac19c353,28
51655-714,db5dd9d2-4f96-25d0-e053-2995a90af9dc,68981
63629-1117,c7def1b5-ed4d-4eb8-b566-08dbab830cfb,25076
56136-429,7bac4616-4541-4298-b3c9-b0317bbc4fe7,115853
69375-006,4dedfc37-fead-410d-a5d4-48a4de8fc432,152227
54622-316,fe165a79-6947-eb25-e053-6294a90a98f5,152310
77716-006,a6a53056-7f13-a072-e053-2a95a90a5c96,118121
70518-0582,08aa41bb-38a1-4679-8236-04942538d4d6,36525
54458-877,6eef83b4-ce4c-462b-bcfa-eefa525e682d,19254
68382-416,36e568c1-11f9-468d-b198-f012104b8967,25807
72982-1901,86091483-20a0-5da8-e053-2a91aa0a6f45,99409
70518-2625,6e1c6209-660f-4043-b6a6-eac5f7665ef9,55944
76577-010,fd0621f3-6919-416d-99ec-5b726fcb0b9b,107747
74247-0007,a34818cf-604a-0807-e053-2995a90ab81c,107665
57627-123,0a506f55-ea6c-44d3-bab2-0a5875c43757,100102
67225-0003,22330f78-f719-4109-b0f9-c953fb5665ff,81233
67877-763,3b415e31-e5d4-4990-8021-78459af73372,64997
42689-010,9c1a5b8b-8faa-4ee0-80bd-853c239bb1c4,43703
50090-5220,e626bd59-dd18-465c-b740-9d04eb48c28e,34898
42291-870,d8b55a7c-4d05-08b0-e053-2995a90ae42c,62787
62932-191,7d7dff9f-2623-dee3-e053-2a91aa0a2a10,110146
11344-721,cffcd677-4b04-4671-8af2-8b69b1fca01f,130057
